"File Name","Solvent type","Stoichiometry","Charge","Mult","Functional","Basis Set","Energy (A.U.)","dipole","ZPE (kcal/mol)","H298 (Hartrees)","G298 (Hartrees)","Freq 1","Freq 2","phi","theta","Q","Pucker","HM1 (deg)","HM2 (deg)","AC1 (deg)","AC2 (deg)","Ano1 (deg)","Ano2 (deg)","R1 (A)","R2 (A)","R3 (A)","R4 (A)","R5 (A)","R6 (A)","O1 (A)","O2 (A)","O3 (A)","O4 (A)","O6 (A)","Ion1 (A)","Ion2 (A)","Ion3 (A)","Ion4 (A)","Ion5 (A)","Ion6 (A)"
"beta-xylose82-freeze_am1-TS_am1-ircr_am1.log","N/A","C5H10O5","0","1","N/A","N/A","-0.398156445706","1.799","0.166463","-0.220662","-0.266852","71.3254","84.4621","157.21566722344386","1.1783704801276045","0.571479836872479","4c1","N/A","N/A","N/A","N/A","-179.00449322724108","171.19275722496903","1.4192971874360916","1.5457648828570276","1.532515184435378","1.5414545571316725","1.5312456895158923","1.4219046560596107","1.4015320526145665","1.4138552985185575","1.4132091710571366","1.4158886899848446","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"beta-xylose30-freeze_am1-TS_am1-ircf_am1.log","N/A","C5H10O5","0","1","N/A","N/A","-0.399463351415","1.7231","0.166805","-0.221836","-0.267889","44.7065","85.1273","159.49410463718772","85.75754156007258","0.713380926194887","2so","N/A","N/A","N/A","N/A","80.18117956313901","-139.5853177973349","1.412836242480352","1.5405230977719873","1.5350005423650506","1.5378437851179814","1.532846805838731","1.4221656759977017","1.4097068100715127","1.4167990118481875","1.4163779494262823","1.4174251467608439","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"beta-xylose30-freeze_am1-TS_am1-ircr_am1.log","N/A","C5H10O5","0","1","N/A","N/A","-0.400867154434","0.8563","0.166796","-0.223303","-0.268754","81.5218","88.4524","191.09975695902673","0.8015744380512324","0.5681834367954652","4c1","N/A","N/A","N/A","N/A","-178.78840910888556","170.24527961834048","1.4201790268695","1.5432229950211342","1.5340474442822813","1.5388692419984877","1.5324404694192855","1.4213914024419876","1.401559689241953","1.416577483421574","1.4167357785730552","1.415708169945346","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"beta-xylose82-freeze_am1-TS_am1-ircf_am1.log","N/A","C5H10O5","0","1","N/A","N/A","-0.398661852703","1.1341","0.167327","-0.220723","-0.266631","21.7286","131.2637","0.7183634134790682","87.92672291517381","0.6961060592319062","o3b","N/A","N/A","N/A","N/A","-179.478256896765","-119.98747874625195","1.421921675216325","1.5475111244734236","1.5404094937674855","1.5377767200933299","1.5355914553200667","1.4229387634276465","1.4002835860385565","1.4177652234023095","1.4122547965087602","1.4121747917127683","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"beta-xylose39-freeze_am1-TS_am1-ircf_am1.log","N/A","C5H10O5","0","1","N/A","N/A","-0.397869323691","2.265","0.167148","-0.220025","-0.265544","49.6551","115.2573","268.8003587648414","88.55078990552492","0.6839292124078906","1s5","N/A","N/A","N/A","N/A","89.79730356858748","-60.28361000302374","1.4148493962273865","1.5370583373720725","1.541320688616746","1.5404120831196435","1.5279555853067197","1.4221784166598086","1.4098841407927816","1.4108747892640936","1.4127307229872224","1.4121664011942785","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"beta-xylose89-freeze_am1-TS_am1-ircf_am1.log","N/A","C5H10O5","0","1","N/A","N/A","-0.399252295373","1.1648","0.166913","-0.221453","-0.268075","28.1007","74.759","162.8359011746976","88.81295796427733","0.7133256746293556","2so","N/A","N/A","N/A","N/A","72.38585453607766","-131.52806431009398","1.4175918289218514","1.5405755409154722","1.5382181842303777","1.535138452832838","1.534601784636653","1.4217367222822939","1.4075827481643841","1.4168537134909165","1.4141173584830222","1.4138159522883453","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"beta-xylose74-freeze_am1-TS_am1-ircr_am1.log","N/A","C5H10O5","0","1","N/A","N/A","-0.394968385423","2.7596","0.16639","-0.217584","-0.263714","65.2969","78.9606","313.3605718200637","4.551301881023027","0.5453725820383782","4c1","N/A","N/A","N/A","N/A","-178.35464800438072","166.33643564301144","1.4212775929479788","1.5461300088375494","1.5349473114530674","1.5407970475636952","1.5289023262138102","1.419282370258998","1.4018830041248092","1.417004305419712","1.416632493012214","1.4196850989740646","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"beta-xylose74-freeze_am1-TS_am1-ircf_am1.log","N/A","C5H10O5","0","1","N/A","N/A","-0.398942583287","1.7302","0.166779","-0.221257","-0.267804","36.7011","72.7411","127.38971386160055","92.04410679393048","0.7014627817321989","25b","N/A","N/A","N/A","N/A","108.40908724957457","-160.96292767672668","1.413843817725989","1.5398071767727932","1.5372875453099202","1.5417140814389028","1.529347073346989","1.4238072218829345","1.4069235013869805","1.4171629079378985","1.4169162666541024","1.4136804322017054","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"beta-xylose39-freeze_am1-TS_am1-ircr_am1.log","N/A","C5H10O5","0","1","N/A","N/A","-0.403562039643","2.8028","0.167567","-0.225546","-0.270155","89.9273","110.9193","109.86294065715168","167.39687046938528","0.514246148294142","1c4","N/A","N/A","N/A","N/A","65.57927789365621","-75.31812816088181","1.416808315558954","1.5431002120410067","1.5360898231711584","1.5417296994953427","1.5264298978109017","1.4245369878486833","1.4080509314286183","1.410226692378924","1.4123648486145497","1.4176345941662822","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"beta-xylose89-freeze_am1-TS_am1-ircr_am1.log","N/A","C5H10O5","0","1","N/A","N/A","-0.397707116985","1.4712","0.167217","-0.219782","-0.265778","27.6525","124.2986","350.21929195601666","90.1657369301744","0.6940012556597601","o3b","N/A","N/A","N/A","N/A","-165.91019850327015","-104.55645583438732","1.4237683961659635","1.543730589693681","1.5380498618217813","1.5394882535284249","1.5343816877090914","1.4205584557060649","1.4064390071201096","1.4201288911570669","1.4106980138870968","1.4138006601925888","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
