File Name,new_cluster_group,boltzmann_weighting,cluster_group_H298 (Hartrees)
beta-glucose202-freeze_dftb-TS_dftb.log,4h3,0.053605935498364544,7.275339345997001
beta-glucose233-freeze_dftb-TS_dftb.log,4h3,0.05440724354451384,7.266554219996887
beta-glucose204-freeze_dftb-TS_dftb.log,4h3,0.011751672381874224,8.173932233997759
beta-glucose203-freeze_dftb-TS_dftb.log,4h3,0.20814421583084958,6.472127826000656
beta-glucose154-freeze_dftb-TS_dftb.log,4h3,0.6720909327443979,5.778102872000623
beta-glucose201-freeze_dftb-TS_dftb.log,e3,0.9342443716212852,6.658497998998282
beta-glucose137-freeze_dftb-TS_dftb.log,e3,0.06575562837871476,8.229780534999435
beta-glucose154-freeze_dftb-TS_dftb.log,4e,0.5498463170190055,5.778102872000623
beta-glucose206-freeze_dftb-TS_dftb.log,4e,0.004646913572197707,8.604403407998852
beta-glucose155-freeze_dftb-TS_dftb.log,4e,0.2752212843538645,6.187866249000494
beta-glucose203-freeze_dftb-TS_dftb.log,4e,0.17028548505493224,6.472127826000656
beta-glucose224-freeze_dftb-TS_dftb.log,4h5,0.17721264154939945,7.862060261000426
beta-glucose152-freeze_dftb-TS_dftb.log,4h5,0.03461079425502654,8.829051629997927
beta-glucose156-freeze_dftb-TS_dftb.log,4h5,0.7340453909642373,7.020570691998174
beta-glucose157-freeze_dftb-TS_dftb.log,4h5,0.05413117323133677,8.564242831997698
beta-glucose232-freeze_dftb-TS_dftb.log,oh1,0.3413884938549548,7.679455141997753
beta-glucose235-freeze_dftb-TS_dftb.log,oh1,0.3247999652783656,7.708948064999088
beta-glucose246-freeze_dftb-TS_dftb.log,oh1,0.01228478358987017,9.647950874999252
beta-glucose138-freeze_dftb-TS_dftb.log,oh1,0.2961911550560927,7.763541347999474
beta-glucose195-freeze_dftb-TS_dftb.log,oh1,0.004488556081030986,10.244084424996748
beta-glucose242-freeze_dftb-TS_dftb.log,oh1,0.020847046139685785,9.334823884000627
beta-glucose134-freeze_dftb-TS_dftb.log,oh5,0.07033320527736363,7.352522952998314
beta-glucose196-freeze_dftb-TS_dftb.log,oh5,0.0014099622020443978,9.667403653999184
beta-glucose242-freeze_dftb-TS_dftb.log,oh5,0.0024725950742582,9.334823884000627
beta-glucose135-freeze_dftb-TS_dftb.log,oh5,0.070407785426764,7.351895443999898
beta-glucose222-freeze_dftb-TS_dftb.log,oh5,0.010417070657054163,8.483294170996972
beta-glucose250-freeze_dftb-TS_dftb.log,oh5,0.06951801925044374,7.359425551998721
beta-glucose231-freeze_dftb-TS_dftb.log,oh5,0.007983929426642725,8.640798930000596
beta-glucose220-freeze_dftb-TS_dftb.log,oh5,0.007983929426642725,8.640798930000596
beta-glucose226-freeze_dftb-TS_dftb.log,oh5,0.007849686206512364,8.65083907399754
beta-glucose229-freeze_dftb-TS_dftb.log,oh5,0.001899085983369474,9.491073624998503
beta-glucose156-freeze_dftb-TS_dftb.log,oh5,0.12320991690280834,7.020570691998174
beta-glucose230-freeze_dftb-TS_dftb.log,oh5,0.03230865399804882,7.813114558999158
beta-glucose209-freeze_dftb-TS_dftb.log,oh5,0.0036870286968495934,9.098252991000443
beta-glucose225-freeze_dftb-TS_dftb.log,oh5,0.0037820137881655236,9.083192774998338
beta-glucose228-freeze_dftb-TS_dftb.log,oh5,0.2307428318192898,6.6490853639997525
beta-glucose255-freeze_dftb-TS_dftb.log,oh5,0.24047997994566686,6.624612512999119
beta-glucose217-freeze_dftb-TS_dftb.log,oh5,0.004660121080923378,8.959573501998337
beta-glucose247-freeze_dftb-TS_dftb.log,oh5,0.00030778905204058933,10.568506577998065
beta-glucose157-freeze_dftb-TS_dftb.log,oh5,0.009085946779018007,8.564242831997698
beta-glucose221-freeze_dftb-TS_dftb.log,oh5,0.0004663165238573823,10.32252304999935
beta-glucose244-freeze_dftb-TS_dftb.log,oh5,0.003590621716504477,9.113940716000965
beta-glucose249-freeze_dftb-TS_dftb.log,oh5,0.025508071942449716,7.953049065998096
beta-glucose197-freeze_dftb-TS_dftb.log,oh5,0.00014472303594442463,11.015292985998093
beta-glucose223-freeze_dftb-TS_dftb.log,oh5,0.0005059667151195143,10.274204857000957
beta-glucose179-freeze_dftb-TS_dftb.log,oh5,0.010166215101796857,8.49772687800066
beta-glucose234-freeze_dftb-TS_dftb.log,oh5,0.014045688822265982,8.306336632997875
beta-glucose251-freeze_dftb-TS_dftb.log,oh5,0.02709650542232382,7.917281052999227
beta-glucose194-freeze_dftb-TS_dftb.log,oh5,0.014576479727611252,8.284373817999821
beta-glucose237-freeze_dftb-TS_dftb.log,oh5,0.005359859998220054,8.876742313997905
beta-glucose193-freeze_dftb-TS_dftb.log,bo3,1.0,9.935977505998824
beta-glucose120-freeze_dftb-TS_dftb.log,1s3,1.0,5.5019989119977
beta-glucose183-freeze_dftb-TS_dftb.log,25b,0.00033799614710593417,11.26064900499839
beta-glucose124-freeze_dftb-TS_dftb.log,25b,0.23677139152010915,7.3813883669967755
beta-glucose125-freeze_dftb-TS_dftb.log,25b,0.02471859682325281,8.71923755499874
beta-glucose127-freeze_dftb-TS_dftb.log,25b,0.04146081270870352,8.413013163000524
beta-glucose130-freeze_dftb-TS_dftb.log,25b,0.044701006945963496,8.368460023997084
