File Name,new_cluster_group,boltzmann_weighting,cluster_group_H298 (Hartrees)
beta-glucose153-freeze_dftb3-TS_dftb3.log,4h3,0.05630409637724143,6.406239380997577
beta-glucose154-freeze_dftb3-TS_dftb3.log,4h3,0.5066280193621491,5.1054132240002295
beta-glucose155-freeze_dftb3-TS_dftb3.log,4h3,0.14785980826416908,5.834578682000715
beta-glucose203-freeze_dftb3-TS_dftb3.log,4h3,0.2713860220327915,5.475016024998944
beta-glucose204-freeze_dftb3-TS_dftb3.log,4h3,0.011160938202393061,7.364445623999424
beta-glucose206-freeze_dftb3-TS_dftb3.log,4h3,0.0066611157612559415,7.6700425069992235
beta-glucose137-freeze_dftb3-TS_dftb3.log,e3,0.03225523004162762,7.286006998996819
beta-glucose138-freeze_dftb3-TS_dftb3.log,e3,0.1538313601669541,6.361058733000179
beta-glucose201-freeze_dftb3-TS_dftb3.log,e3,0.5089731648251069,5.652601072000916
beta-glucose202-freeze_dftb3-TS_dftb3.log,e3,0.11653407657016794,6.525466090999751
beta-glucose204-freeze_dftb3-TS_dftb3.log,e3,0.02825308139333008,7.364445623999424
beta-glucose205-freeze_dftb3-TS_dftb3.log,e3,0.16015308700281336,6.33721339099796
beta-glucose152-freeze_dftb3-TS_dftb3.log,4e,0.0007621388582113996,9.161631400000942
beta-glucose90-freeze_dftb3-TS_dftb3.log,4e,0.14544361740538497,6.052324304999383
beta-glucose92-freeze_dftb3-TS_dftb3.log,4e,0.8537942437364036,5.004384274996697
beta-glucose211-freeze_dftb3-TS_dftb3.log,4h5,1.0,8.067883212997984
beta-glucose194-freeze_dftb3-TS_dftb3.log,oh1,0.05620421956765185,8.220995408999322
beta-glucose196-freeze_dftb3-TS_dftb3.log,oh1,0.0042559871717858955,9.748979823998324
beta-glucose218-freeze_dftb3-TS_dftb3.log,oh1,0.006180405406155527,9.528096655998661
beta-glucose227-freeze_dftb3-TS_dftb3.log,oh1,0.001871920963013141,10.235299299001092
beta-glucose231-freeze_dftb3-TS_dftb3.log,oh1,0.07675199085181059,8.036507762996942
beta-glucose233-freeze_dftb3-TS_dftb3.log,oh1,0.04164004733444174,8.398580455996834
beta-glucose235-freeze_dftb3-TS_dftb3.log,oh1,0.028043279130338765,8.632641312998897
beta-glucose236-freeze_dftb3-TS_dftb3.log,oh1,0.01968326247476983,8.842229319000326
beta-glucose237-freeze_dftb3-TS_dftb3.log,oh1,0.05932570740690336,8.188992449999864
beta-glucose238-freeze_dftb3-TS_dftb3.log,oh1,0.04508497241648169,8.351517280999731
beta-glucose239-freeze_dftb3-TS_dftb3.log,oh1,0.29960046942459634,7.230158697999602
beta-glucose240-freeze_dftb3-TS_dftb3.log,oh1,0.028073015752450227,8.632013804000481
beta-glucose241-freeze_dftb3-TS_dftb3.log,oh1,0.058204690332864024,8.2002876119981
beta-glucose242-freeze_dftb3-TS_dftb3.log,oh1,0.06457507097812741,8.138791729997306
beta-glucose243-freeze_dftb3-TS_dftb3.log,oh1,0.012531992061877488,9.109548152998677
beta-glucose244-freeze_dftb3-TS_dftb3.log,oh1,0.009800233147583173,9.255130240996733
beta-glucose245-freeze_dftb3-TS_dftb3.log,oh1,0.15728798275390615,7.611684169999426
beta-glucose246-freeze_dftb3-TS_dftb3.log,oh1,0.023246640177584706,8.743710405999375
beta-glucose247-freeze_dftb3-TS_dftb3.log,oh1,0.004337957099968292,9.73768466200009
beta-glucose248-freeze_dftb3-TS_dftb3.log,oh1,0.003300155547689826,9.899581983997082
beta-glucose195-freeze_dftb3-TS_dftb3.log,2h1,0.8335402594198298,9.444637958999815
beta-glucose197-freeze_dftb3-TS_dftb3.log,2h1,0.16645974058017027,10.398451638999374
beta-glucose217-freeze_dftb3-TS_dftb3.log,oh5,0.014308056758731792,7.9800319529968515
beta-glucose219-freeze_dftb3-TS_dftb3.log,oh5,0.006821010533978362,8.418660743999641
beta-glucose220-freeze_dftb3-TS_dftb3.log,oh5,0.024565221927962844,7.660002362997821
beta-glucose221-freeze_dftb3-TS_dftb3.log,oh5,0.0027533008987232002,8.955808447998924
beta-glucose222-freeze_dftb3-TS_dftb3.log,oh5,0.02929046544142023,7.555835868997751
beta-glucose223-freeze_dftb3-TS_dftb3.log,oh5,0.0012474655542150828,9.424557670997007
beta-glucose224-freeze_dftb3-TS_dftb3.log,oh5,0.0032208782962472563,8.86293711599709
beta-glucose225-freeze_dftb3-TS_dftb3.log,oh5,0.009394023548716613,8.22915302600102
beta-glucose226-freeze_dftb3-TS_dftb3.log,oh5,0.010724720123867779,8.150714400998416
beta-glucose229-freeze_dftb3-TS_dftb3.log,oh5,0.004782519336981021,8.628876258999487
beta-glucose230-freeze_dftb3-TS_dftb3.log,oh5,0.05131112393996746,7.22388360799761
beta-glucose249-freeze_dftb3-TS_dftb3.log,oh5,0.07364871279195553,7.009903038998354
beta-glucose250-freeze_dftb3-TS_dftb3.log,oh5,0.20436644246184135,6.405611871999161
beta-glucose251-freeze_dftb3-TS_dftb3.log,oh5,0.043124740622218403,7.326795084000849
beta-glucose255-freeze_dftb3-TS_dftb3.log,oh5,0.520441317763173,5.852148934000941
beta-glucose192-freeze_dftb3-TS_dftb3.log,bo3,0.9678997892966659,4.320399464998069
beta-glucose205-freeze_dftb3-TS_dftb3.log,bo3,0.032100210703334096,6.33721339099796
beta-glucose120-freeze_dftb3-TS_dftb3.log,1s3,0.9986205228911538,4.846879515997532
beta-glucose193-freeze_dftb3-TS_dftb3.log,1s3,0.0013794771088462762,8.745592932999081
beta-glucose121-freeze_dftb3-TS_dftb3.log,25b,0.24511252085445975,7.171800360999805
beta-glucose129-freeze_dftb3-TS_dftb3.log,25b,0.032036000786089015,8.37661764099878
beta-glucose130-freeze_dftb3-TS_dftb3.log,25b,0.1274606351530837,7.558973413998747
beta-glucose176-freeze_dftb3-TS_dftb3.log,25b,0.40080479020594745,6.8806361849992355
beta-glucose178-freeze_dftb3-TS_dftb3.log,25b,0.07655684079855501,7.8608052429991355
beta-glucose180-freeze_dftb3-TS_dftb3.log,25b,0.022343177576393102,8.589970700999622
beta-glucose182-freeze_dftb3-TS_dftb3.log,25b,0.023360195319597224,8.563615322999281
beta-glucose122-freeze_dftb3-TS_dftb3.log,25b,0.0025122262282510407,9.88389425900102
beta-glucose173-freeze_dftb3-TS_dftb3.log,25b,0.06981361307762367,7.915398525999521
beta-glucose212-freeze_dftb3-TS_dftb3.log,3ob,0.796657394164484,2.945527246000403
beta-glucose213-freeze_dftb3-TS_dftb3.log,3ob,0.12789031581127588,4.028607779999082
beta-glucose215-freeze_dftb3-TS_dftb3.log,3ob,0.06771313316211076,4.405113179998205
beta-glucose140-freeze_dftb3-TS_dftb3.log,3ob,0.0076621096956078355,5.6952716840001925
beta-glucose219-freeze_dftb3-TS_dftb3.log,3ob,7.70471665213046e-05,8.418660743999641
beta-glucose184-freeze_dftb3-TS_dftb3.log,b25,0.18862372967706365,3.165782904997192
beta-glucose185-freeze_dftb3-TS_dftb3.log,b25,0.5925061716834624,2.4880731850005553
beta-glucose187-freeze_dftb3-TS_dftb3.log,b25,0.004195177083499008,5.419167723997269
beta-glucose188-freeze_dftb3-TS_dftb3.log,b25,0.029457457325064,4.265178672999267
beta-glucose189-freeze_dftb3-TS_dftb3.log,b25,0.14688299730229878,3.313875028997828
beta-glucose190-freeze_dftb3-TS_dftb3.log,b25,0.007372527076243423,5.085332935997423
beta-glucose191-freeze_dftb3-TS_dftb3.log,b25,0.030961939852368725,4.2356857499979315
beta-glucose86-freeze_dftb3-TS_dftb3.log,14b,0.34738662629210443,5.224012424999529
beta-glucose88-freeze_dftb3-TS_dftb3.log,14b,0.06346476300000653,6.23053686099977
beta-glucose90-freeze_dftb3-TS_dftb3.log,14b,0.0857532610231564,6.052324304999383
beta-glucose92-freeze_dftb3-TS_dftb3.log,14b,0.5033953496847327,5.004384274996697
beta-glucose160-freeze_dftb3-TS_dftb3.log,5h4,0.0235045576673938,9.456560630000924
beta-glucose169-freeze_dftb3-TS_dftb3.log,5h4,0.2409434189166244,8.078550865997803
beta-glucose170-freeze_dftb3-TS_dftb3.log,5h4,0.1456413316780859,8.37661764099878
beta-glucose173-freeze_dftb3-TS_dftb3.log,5h4,0.3173850458356488,7.915398525999521
beta-glucose174-freeze_dftb3-TS_dftb3.log,5h4,0.03963395869211454,9.147198692997252
beta-glucose175-freeze_dftb3-TS_dftb3.log,5h4,0.22681899263199118,8.11431887900113
beta-glucose207-freeze_dftb3-TS_dftb3.log,5h4,0.006072694578141464,10.257889622997562
beta-glucose141-freeze_dftb3-TS_dftb3.log,3h4,0.1612871677905146,6.989195241997132
beta-glucose149-freeze_dftb3-TS_dftb3.log,3h4,0.577178493144852,6.234301914999181
beta-glucose150-freeze_dftb3-TS_dftb3.log,3h4,0.19601546589929636,6.873733585998828
beta-glucose151-freeze_dftb3-TS_dftb3.log,3h4,0.065518873165337,7.522577891997003
beta-glucose140-freeze_dftb3-TS_dftb3.log,3h2,0.2751227888740977,5.6952716840001925
beta-glucose142-freeze_dftb3-TS_dftb3.log,3h2,0.18063319156978302,5.9443927569999016
beta-glucose143-freeze_dftb3-TS_dftb3.log,3h2,0.127458034602421,6.150843218000334
beta-glucose144-freeze_dftb3-TS_dftb3.log,3h2,0.12465263148651204,6.1640209069982745
beta-glucose145-freeze_dftb3-TS_dftb3.log,3h2,0.06741277307733826,6.527976126997872
beta-glucose146-freeze_dftb3-TS_dftb3.log,3h2,0.03661204877814789,6.8894213109993485
beta-glucose148-freeze_dftb3-TS_dftb3.log,3h2,0.15441053121179144,6.0372640889972775
beta-glucose198-freeze_dftb3-TS_dftb3.log,3h2,0.018698636807804456,7.28726201699811
beta-glucose199-freeze_dftb3-TS_dftb3.log,3h2,0.014999363592104296,7.417783888998518
beta-glucose122-freeze_dftb3-TS_dftb3.log,5e,0.002682137647856444,9.88389425900102
beta-glucose139-freeze_dftb3-TS_dftb3.log,5e,0.10092551226046101,7.735930951997844
beta-glucose158-freeze_dftb3-TS_dftb3.log,5e,0.08164809299767539,7.861432751997551
beta-glucose159-freeze_dftb3-TS_dftb3.log,5e,0.029990697336789423,8.45442875699851
beta-glucose161-freeze_dftb3-TS_dftb3.log,5e,0.26985829750894114,7.153602599996704
beta-glucose162-freeze_dftb3-TS_dftb3.log,5e,0.11944957839630128,7.636157021000061
beta-glucose163-freeze_dftb3-TS_dftb3.log,5e,0.09029675245952706,7.801819397000923
beta-glucose164-freeze_dftb3-TS_dftb3.log,5e,0.2055157962956292,7.31487241299974
beta-glucose165-freeze_dftb3-TS_dftb3.log,5e,0.03334371785068853,8.391677857000886
beta-glucose166-freeze_dftb3-TS_dftb3.log,5e,0.0480627652301439,8.17518725199905
beta-glucose167-freeze_dftb3-TS_dftb3.log,5e,0.0020513113947591153,10.042654035997016
beta-glucose168-freeze_dftb3-TS_dftb3.log,5e,0.00046373123746574465,10.923049162999133
beta-glucose171-freeze_dftb3-TS_dftb3.log,5e,0.0033613949905628025,9.750234841999614
beta-glucose172-freeze_dftb3-TS_dftb3.log,5e,0.006830354509614626,9.330431320998342
beta-glucose160-freeze_dftb3-TS_dftb3.log,5e,0.005519859883584317,9.456560630000924
beta-glucose118-freeze_dftb3-TS_dftb3.log,1ho,0.03819539613659781,10.203296339997177
beta-glucose98-freeze_dftb3-TS_dftb3.log,1ho,0.9618046038634022,8.293158943999934
beta-glucose100-freeze_dftb3-TS_dftb3.log,1h2,0.0015994881753350946,8.742455387998085
beta-glucose101-freeze_dftb3-TS_dftb3.log,1h2,0.0013008508047355667,8.864819642996796
beta-glucose102-freeze_dftb3-TS_dftb3.log,1h2,1.1482118446006619e-05,11.665392309997559
beta-glucose103-freeze_dftb3-TS_dftb3.log,1h2,0.09363440076200387,6.332820828000133
beta-glucose104-freeze_dftb3-TS_dftb3.log,1h2,0.3624149286711737,5.531491834999035
beta-glucose105-freeze_dftb3-TS_dftb3.log,1h2,0.11152718531775731,6.229281842998479
beta-glucose106-freeze_dftb3-TS_dftb3.log,1h2,0.015418711907075068,7.400841145996708
beta-glucose107-freeze_dftb3-TS_dftb3.log,1h2,0.037835603562729456,6.869341023001001
beta-glucose108-freeze_dftb3-TS_dftb3.log,1h2,0.06900433188963478,6.5135434199986415
beta-glucose109-freeze_dftb3-TS_dftb3.log,1h2,0.02569806618241862,7.098381807997903
beta-glucose110-freeze_dftb3-TS_dftb3.log,1h2,0.06922407784358602,6.511660892998936
beta-glucose111-freeze_dftb3-TS_dftb3.log,1h2,0.01639623067715361,7.364445623999424
beta-glucose112-freeze_dftb3-TS_dftb3.log,1h2,0.134682018835168,6.117585240999587
beta-glucose113-freeze_dftb3-TS_dftb3.log,1h2,0.01903893872137922,7.275966854999875
beta-glucose114-freeze_dftb3-TS_dftb3.log,1h2,0.006562461663481606,7.906613399999408
beta-glucose93-freeze_dftb3-TS_dftb3.log,1h2,0.007334923870804745,7.840724955000788
beta-glucose94-freeze_dftb3-TS_dftb3.log,1h2,0.007874699821892364,7.798681851999927
beta-glucose95-freeze_dftb3-TS_dftb3.log,1h2,0.008034876852136117,7.786759180998818
beta-glucose96-freeze_dftb3-TS_dftb3.log,1h2,0.004918946426564943,8.077295848000972
beta-glucose97-freeze_dftb3-TS_dftb3.log,1h2,0.0030661233902689344,8.357164861998848
beta-glucose98-freeze_dftb3-TS_dftb3.log,1h2,0.0034161555365310454,8.293158943999934
beta-glucose99-freeze_dftb3-TS_dftb3.log,1h2,0.0010054969697239646,9.017304329999718
