"File Name","Solvent type","Stoichiometry","Charge","Mult","Functional","Basis Set","Energy (A.U.)","dipole","ZPE (kcal/mol)","H298 (Hartrees)","G298 (Hartrees)","Freq 1","Freq 2","phi","theta","Q","Pucker","HM1 (deg)","HM2 (deg)","AC1 (deg)","AC2 (deg)","Ano1 (deg)","Ano2 (deg)","R1 (A)","R2 (A)","R3 (A)","R4 (A)","R5 (A)","R6 (A)","O1 (A)","O2 (A)","O3 (A)","O4 (A)","O6 (A)","Ion1 (A)","Ion2 (A)","Ion3 (A)","Ion4 (A)","Ion5 (A)","Ion6 (A)"
"beta-glucose224-TS_pm6.log","N/A","C6H12O6","0","1","N/A","N/A","-0.437886362534","2.1903","0.170605","-0.253522","-0.305984","-28.8338","45.7675","262.5073137220512","78.0064045495682","0.6538463113647786","1s5","-94.026134745767","-146.35462988565044","N/A","N/A","96.06913842677892","-76.49236603023537","1.417241121457461","1.5431416697921811","1.5516625828233397","1.5461733271522307","1.5448858862068102","1.4517938453792263","1.4324428809209115","1.4322411571048361","1.4215772017537427","1.4199971986894906","1.4280241233585655","N/A","N/A","N/A","N/A","N/A","N/A"
"beta-glucose248-TS_pm6.log","N/A","C6H12O6","0","1","N/A","N/A","-0.438540193321","2.4232","0.171061","-0.253947","-0.305672","-34.8153","61.8956","262.9357617901685","80.30119356775879","0.6390070717212571","1s5","-170.52359557236483","-69.15524902718487","N/A","N/A","93.79392038986083","-74.40802934330371","1.4156483464921648","1.5427425000877495","1.5511394832628687","1.5450537093068966","1.544492682557933","1.4480983797366809","1.4326683342441824","1.4315292408504967","1.4220461549397754","1.427946723170721","1.425056520479802","N/A","N/A","N/A","N/A","N/A","N/A"
"beta-glucose112-TS_pm6.log","N/A","C6H12O6","0","1","N/A","N/A","-0.440509064948","1.9922","0.171396","-0.25567","-0.307845","-34.7488","29.877","266.03577241035987","107.77047998533118","0.5244152967968924","1s5","63.499017703580044","-169.59495073032508","N/A","N/A","74.52558600623091","-60.55682592053557","1.4125874846472342","1.5421617721422745","1.5420749479636195","1.5496855930007223","1.539619828863606","1.4496419076013216","1.4267982319490728","1.4178417181628562","1.425329679723607","1.4389983104983135","1.4272743562826316","N/A","N/A","N/A","N/A","N/A","N/A"
"beta-glucose97-TS_pm6.log","N/A","C6H12O6","0","1","N/A","N/A","-0.440780656628","1.813","0.171374","-0.255975","-0.307931","-46.223","35.0948","266.7842838134488","106.81356806424833","0.5254924294564558","1s5","160.96949481498856","-34.143212821968774","N/A","N/A","-75.92450170566103","-61.09598648498722","1.4149386747294017","1.5420574331917731","1.5429114627369247","1.5466847726986925","1.5400432450467114","1.4456548449080104","1.4257293845554981","1.4184587690098713","1.4249649836252116","1.4437057851747357","1.4277748802503845","N/A","N/A","N/A","N/A","N/A","N/A"
"beta-glucose91-TS_pm6.log","N/A","C6H12O6","0","1","N/A","N/A","-0.436467492084","2.2123","0.170554","-0.252157","-0.305056","-28.8167","33.4926","264.1298088084176","79.44072951047492","0.6141162838132607","1s5","-74.68931151769046","45.53010772828987","N/A","N/A","-104.78870357885448","82.424935782527","1.4203322988156686","1.5484591787002326","1.543199615011292","1.5415403502756593","1.5403703272051172","1.4446780067077232","1.4126100930426628","1.4305946604695539","1.4361143988227387","1.4355752893895881","1.4310344211754649","N/A","N/A","N/A","N/A","N/A","N/A"
"beta-glucose133-TS_pm6.log","N/A","C6H12O6","0","1","N/A","N/A","-0.437045639272","3.7101","0.170836","-0.25258","-0.30477","-18.7492","38.975","189.1284865660081","85.75133065908213","0.6232513135016953","bo3","-63.266680361471614","169.87655759264038","N/A","N/A","66.39846501515477","-114.23881104524334","1.4211303725534816","1.543678454334643","1.5452826775451198","1.5434219239692704","1.5476708084579904","1.445269686167256","1.4180258844728457","1.423886680335199","1.4309766955352563","1.4235212516608229","1.4302230892018213","N/A","N/A","N/A","N/A","N/A","N/A"
"beta-glucose96-TS_pm6.log","N/A","C6H12O6","0","1","N/A","N/A","-0.442337785665","2.0621","0.171971","-0.257458","-0.307748","-40.9618","27.2755","192.81545506329056","103.9588219648396","0.4322597137289627","bo3","91.9428884066468","-36.16566957795584","N/A","N/A","67.93610144201034","-100.69963000858935","1.4095723277459025","1.5427928541904123","1.5416521117453832","1.5448395254019107","1.537720983638774","1.440378068772919","1.4316217014644608","1.42636180593039","1.4287888015760057","1.4399093199229605","1.4273576124366993","N/A","N/A","N/A","N/A","N/A","N/A"
"beta-glucose101-TS_pm6.log","N/A","C6H12O6","0","1","N/A","N/A","-0.438416562303","3.0841","0.171583","-0.253612","-0.3043","-40.8481","55.731","203.67038577480696","135.9820448625763","0.36219116053748324","1ho","98.4946361920076","-29.970075769015754","N/A","N/A","-66.11174682618923","84.82140006945924","1.4158634338240388","1.5402901532146467","1.5392773783961107","1.5437174412909909","1.5410493266816625","1.4389837295779253","1.4243852263692571","1.424974227482727","1.4362011663708523","1.4419310424975254","1.4239952283954471","N/A","N/A","N/A","N/A","N/A","N/A"
"beta-glucose145-TS_pm6.log","N/A","C6H12O6","0","1","N/A","N/A","-0.440674583177","4.0178","0.171264","-0.255971","-0.307974","-38.9432","35.2436","281.9174775715045","109.61062618827862","0.4965374728197814","1h2","-163.08056028444176","68.99965582867335","N/A","N/A","86.14395360828469","-62.591848431398724","1.4141145487951106","1.5430105375252627","1.5414984725483831","1.5460285653547938","1.5440114577777588","1.4448847908823044","1.430974366458393","1.41744298882777","1.421833273254639","1.4396096030618857","1.4305801316504432","N/A","N/A","N/A","N/A","N/A","N/A"
"beta-glucose108-TS_pm6.log","N/A","C6H12O6","0","1","N/A","N/A","-0.441122218853","4.0526","0.171722","-0.256293","-0.306911","-71.0636","48.8812","264.076232050429","144.71399268215322","0.4592003029564273","1h2","74.9519555543673","-54.72484190619849","N/A","N/A","-69.02186910616065","-64.86596261233615","1.4247601225167685","1.5473484954288765","1.5445518814636816","1.544707483595194","1.5450142777883964","1.4327601707934234","1.40871080271999","1.4153075130249966","1.4407487506557135","1.4402927637175027","1.4253375130273531","N/A","N/A","N/A","N/A","N/A","N/A"
