File Name,new_cluster_group,boltzmann_weighting,cluster_group_H298 (Hartrees)
beta-xylose54-TS_b3lyp.log,2,0.6418239951513802,9.1189607880195
beta-xylose56-TS_b3lyp.log,2,0.18183990460506683,9.865696497989001
beta-xylose55-TS_b3lyp.log,2,0.17633610024355284,9.883894259014395
beta-xylose77-TS_b3lyp.log,5,1.0,7.184350540981495
beta-xylose81-TS_b3lyp.log,6,1.0,14.845607921971688
beta-xylose43-TS_b3lyp.log,7,0.003204490049637672,12.205050050003882
beta-xylose42-TS_b3lyp.log,7,0.9967955099503623,8.80646130602375
beta-xylose88-TS_b3lyp.log,8,0.44092718083050164,15.338829996010533
beta-xylose89-TS_b3lyp.log,8,0.5590728191694984,15.19826798000872
beta-xylose85-TS_b3lyp.log,9,0.053914776051930575,14.01415849700205
beta-xylose75-TS_b3lyp.log,9,0.06975165706352027,13.86167381003034
beta-xylose74-TS_b3lyp.log,9,0.16492917685189162,13.352136502032687
beta-xylose86-TS_b3lyp.log,9,0.03126991275727618,14.33669812297245
beta-xylose76-TS_b3lyp.log,9,0.001323327420552198,16.209184979024624
beta-xylose82-TS_b3lyp.log,9,0.3663399257392209,12.879622225012898
beta-xylose83-TS_b3lyp.log,9,0.2193367249604912,13.183336581030828
beta-xylose84-TS_b3lyp.log,9,0.09014486210870608,13.709816631985705
beta-xylose87-TS_b3lyp.log,9,0.0029896370464108364,15.726630558030184
beta-xylose78-TS_b3lyp.log,10,0.2248067184873307,14.100754738997434
beta-xylose57-TS_b3lyp.log,10,0.7751932815126693,13.36782422699308
beta-xylose29-TS_b3lyp.log,11,0.003988139438321816,11.643429494995047
beta-xylose27-TS_b3lyp.log,11,0.4344558425602873,8.86607466101592
beta-xylose9-TS_b3lyp.log,11,0.38501206535267657,8.937610686977989
beta-xylose31-TS_b3lyp.log,11,7.924256550179198e-06,15.326907325040635
beta-xylose30-TS_b3lyp.log,11,0.001724618889162701,12.13978911402597
beta-xylose28-TS_b3lyp.log,11,0.1748114095030013,9.405104892010451
beta-xylose73-TS_b3lyp.log,13,1.0,9.363689297972336
beta-xylose68-TS_b3lyp.log,14,1.0,12.29101878300085
beta-xylose25-TS_b3lyp.log,17,0.9706140032510082,9.617830442972748
beta-xylose80-TS_b3lyp.log,17,0.029385996748991755,11.688610143023656
beta-xylose90-TS_b3lyp.log,18,0.4753806794517642,9.307213487972245
beta-xylose71-TS_b3lyp.log,18,0.13185884906684148,10.0664993779814
beta-xylose70-TS_b3lyp.log,18,0.15021837319690845,9.98931577103359
beta-xylose10-TS_b3lyp.log,18,0.21019873472171463,9.79039541803644
beta-xylose72-TS_b3lyp.log,18,0.032343363562771156,10.898576312020793
beta-xylose53-TS_b3lyp.log,22,0.06065712029705967,13.795785364982674
beta-xylose51-TS_b3lyp.log,22,0.7413961989491358,12.313609107015154
beta-xylose52-TS_b3lyp.log,22,0.19794668075380442,13.095485321038613
beta-xylose46-TS_b3lyp.log,23,0.14424719793350677,10.981407500025682
beta-xylose44-TS_b3lyp.log,23,0.5886969126741199,10.148703056987873
beta-xylose49-TS_b3lyp.log,23,0.0075778157718405,12.725882519973016
beta-xylose50-TS_b3lyp.log,23,0.004029214523774348,13.099877884027523
beta-xylose45-TS_b3lyp.log,23,0.14686964782926,10.970739846981276
beta-xylose48-TS_b3lyp.log,23,0.021387147281048968,12.111551209025924
beta-xylose47-TS_b3lyp.log,23,0.08719206398644928,11.279474274986532
beta-xylose39-TS_b3lyp.log,24,0.05282152885968273,12.348122101999357
beta-xylose38-TS_b3lyp.log,24,0.0570704125327506,12.302313944972331
beta-xylose32-TS_b3lyp.log,24,0.8901080586075667,10.675810617012505
beta-xylose67-TS_b3lyp.log,25,0.16027428445082392,14.527460858990198
beta-xylose66-TS_b3lyp.log,25,0.8154274604360167,13.564234543996568
beta-xylose65-TS_b3lyp.log,25,0.024298255113159306,15.64442687902371
beta-xylose58-TS_b3lyp.log,30,0.41736391263517464,10.394059076010464
beta-xylose41-TS_b3lyp.log,30,0.29325367189003665,10.603019572982268
beta-xylose63-TS_b3lyp.log,30,0.001544842714488689,13.70918912298729
beta-xylose60-TS_b3lyp.log,30,0.28558578987390365,10.618707298013998
beta-xylose64-TS_b3lyp.log,30,0.0010889141877616273,13.916267093035184
beta-xylose62-TS_b3lyp.log,30,0.0011628686986346626,13.877361534990731
beta-xylose40-TS_b3lyp.log,31,0.8014955114990041,12.902212549027203
beta-xylose33-TS_b3lyp.log,31,0.09654565889393865,14.15534802200228
beta-xylose35-TS_b3lyp.log,31,0.04806977337779082,14.568248944029897
beta-xylose34-TS_b3lyp.log,31,0.03233920805266042,14.802937310008081
beta-xylose36-TS_b3lyp.log,31,0.021549848176606098,15.043273256972007
beta-xylose37-TS_b3lyp.log,32,1.0,12.638031259980801
